Date,Open,High,Low,Close,Volume,Adj Close
2011-05-10,348.89,349.69,346.66,349.45,10074700,334.01
2011-05-09,347.86,349.20,346.53,347.60,7312400,332.24
2011-05-06,349.69,350.00,346.21,346.66,10004800,331.34
2011-05-05,348.40,350.95,346.05,346.75,11998900,331.43
2011-05-04,348.26,351.83,346.88,349.57,13901800,334.12
2011-05-03,347.99,349.89,345.62,348.20,11191000,332.82
2011-05-02,349.74,350.47,345.50,346.28,15811200,330.98
2011-04-29,346.78,353.95,346.67,350.13,35940900,334.66
2011-04-28,346.19,349.75,345.52,346.75,12891400,331.43
2011-04-27,352.24,352.35,347.10,350.15,12721900,334.68
2011-04-26,353.62,354.99,349.35,350.42,12100000,334.94
2011-04-25,350.34,353.75,350.30,353.01,9519500,337.41
2011-04-21,355.00,355.13,348.52,350.70,26921800,335.20
2011-04-20,343.51,345.75,341.50,342.41,25023800,327.28
2011-04-19,333.10,337.98,331.71,337.86,14977800,322.93
2011-04-18,326.10,332.23,320.16,331.85,21782100,317.19
2011-04-15,333.30,333.64,326.80,327.46,16200200,312.99
2011-04-14,334.80,336.00,332.06,332.42,10778600,317.73
2011-04-13,335.02,336.14,332.52,336.13,12365000,321.28
2011-04-12,330.49,333.73,330.20,332.40,15201400,317.71
2011-04-11,334.06,335.67,330.02,330.80,14248100,316.18
2011-04-08,339.92,340.15,333.95,335.06,13483400,320.26
2011-04-07,338.10,340.43,336.03,338.08,13337400,323.14
2011-04-06,341.22,343.90,337.14,338.04,14376400,323.10
2011-04-05,336.99,342.25,336.00,338.89,17240400,323.92
2011-04-04,344.31,344.60,338.40,341.19,16431600,326.11
2011-04-01,351.11,351.59,343.30,344.56,14952200,329.34
2011-03-31,346.36,349.80,346.06,348.51,9786400,333.11
2011-03-30,350.64,350.88,347.44,348.63,11764500,333.23
2011-03-29,347.66,350.96,346.06,350.96,12603600,335.45
2011-03-28,353.15,354.32,350.44,350.44,11048400,334.96
2011-03-25,348.07,352.06,347.02,351.54,16032500,336.01
2011-03-24,341.85,346.00,338.86,344.97,14454000,329.73
2011-03-23,339.28,340.22,335.95,339.19,13321300,324.20
2011-03-22,342.56,342.62,339.14,341.20,11640100,326.12
2011-03-21,335.99,339.74,335.26,339.30,14621500,324.31
2011-03-18,337.13,338.20,330.00,330.67,26900500,316.06
2011-03-17,336.83,339.61,330.66,334.64,23550800,319.85
2011-03-16,342.00,343.00,326.26,330.01,41500400,315.43
2011-03-15,342.10,347.84,340.10,345.43,25752900,330.17
2011-03-14,353.18,356.48,351.31,353.56,15569900,337.94
2011-03-11,345.33,352.32,345.00,351.99,16824300,336.44
2011-03-10,349.12,349.77,344.90,346.67,18126400,331.35
2011-03-09,354.69,354.76,350.60,352.47,16189500,336.90
2011-03-08,354.91,357.40,352.25,355.76,12725600,340.04
2011-03-07,361.40,361.67,351.31,355.36,19504400,339.66
2011-03-04,360.07,360.29,357.75,360.00,16188100,344.09
2011-03-03,357.19,359.79,355.92,359.56,17885300,343.67
2011-03-02,349.96,354.35,348.40,352.12,21521100,336.56
2011-03-01,355.47,355.72,347.68,349.31,16290600,333.88
2011-02-28,351.24,355.05,351.12,353.21,14395500,337.60
2011-02-25,345.26,348.43,344.80,348.16,13572100,332.78
2011-02-24,344.02,345.15,338.37,342.88,17853600,327.73
2011-02-23,338.77,344.64,338.61,342.62,23994800,327.48
2011-02-22,342.15,345.40,337.72,338.61,31162700,323.65
2011-02-18,358.71,359.50,349.52,350.56,29144900,335.07
2011-02-17,357.25,360.27,356.52,358.30,18949400,342.47
2011-02-16,360.80,364.90,360.50,363.13,17184200,347.09
2011-02-15,359.19,359.97,357.55,359.90,10149100,344.00
2011-02-14,356.79,359.48,356.71,359.18,11086300,343.31
2011-02-11,354.75,357.80,353.54,356.85,13127600,341.08
2011-02-10,357.39,360.00,348.00,354.54,33162500,338.87
2011-02-09,355.19,359.00,354.87,358.16,17240900,342.34
2011-02-08,353.68,355.52,352.15,355.20,13608600,339.51
2011-02-07,347.89,353.25,347.64,351.88,17322200,336.33
2011-02-04,343.64,346.70,343.51,346.50,11494300,331.19
2011-02-03,343.80,344.24,338.55,343.44,14064200,328.27
2011-02-02,344.45,345.25,343.55,344.32,9248400,329.11
2011-02-01,341.30,345.65,340.98,345.03,15236900,329.79
2011-01-31,335.80,340.04,334.30,339.32,13473100,324.33
2011-01-28,344.17,344.40,333.53,336.10,21144900,321.25
2011-01-27,343.78,344.69,342.83,343.21,10179500,328.05
2011-01-26,342.96,345.60,341.50,343.85,18102700,328.66
2011-01-25,336.33,341.44,334.57,341.40,19531000,326.32
2011-01-24,326.87,337.45,326.72,337.45,20524400,322.54
2011-01-21,333.77,334.88,326.63,326.72,26942900,312.28
2011-01-20,336.43,338.30,330.12,332.68,27313900,317.98
2011-01-19,348.35,348.60,336.88,338.84,40557600,323.87
2011-01-18,329.52,344.76,326.00,340.65,67178500,325.60
2011-01-14,345.89,348.48,344.44,348.48,11030000,333.08
2011-01-13,345.16,346.64,343.85,345.68,10599300,330.41
2011-01-12,343.25,344.43,342.00,344.42,10806800,329.20
2011-01-11,344.88,344.96,339.47,341.64,15861000,326.54
2011-01-10,338.83,343.23,337.17,342.45,16020000,327.32
2011-01-07,333.99,336.35,331.90,336.12,11140400,321.27
2011-01-06,334.72,335.25,332.90,333.73,10729600,318.98
2011-01-05,329.55,334.34,329.50,334.00,9125700,319.24
2011-01-04,332.44,332.50,328.15,331.29,11038600,316.65
2011-01-03,325.64,330.26,324.84,329.57,15897800,315.01
2010-12-31,322.95,323.48,321.31,322.56,6911000,308.31
2010-12-30,325.48,325.51,323.05,323.66,5624800,309.36
2010-12-29,326.22,326.45,325.10,325.29,5826400,310.92
2010-12-28,325.91,326.66,325.06,325.47,6283000,311.09
2010-12-27,322.85,325.44,321.52,324.68,8922000,310.33
2010-12-23,325.00,325.15,323.17,323.60,7969900,309.30
2010-12-22,324.36,325.72,323.55,325.16,9497200,310.79
2010-12-21,323.00,324.39,322.05,324.20,9155500,309.88
2010-12-20,321.60,323.25,318.23,322.21,13771800,307.97
2010-12-17,321.63,321.79,320.23,320.61,13818900,306.44
2010-12-16,321.09,322.61,320.10,321.25,11501100,307.06
2010-12-15,320.00,323.00,319.19,320.36,14904000,306.21
2010-12-14,321.73,322.54,319.00,320.29,12536000,306.14
2010-12-13,324.37,325.06,321.00,321.67,15707700,307.46
2010-12-10,319.65,321.05,318.60,320.56,9375400,306.40
2010-12-09,322.13,322.50,319.02,319.76,10505400,305.63
2010-12-08,319.63,321.02,317.11,321.01,11497700,306.83
2010-12-07,323.80,323.99,318.12,318.21,13980500,304.15
2010-12-06,318.64,322.33,318.42,320.15,16017200,306.00
2010-12-03,317.01,318.65,316.34,317.44,12217600,303.41
2010-12-02,317.53,319.00,314.89,318.15,16529900,304.09
2010-12-01,315.27,317.75,315.00,316.40,16491100,302.42
2010-11-30,313.54,314.36,310.87,311.15,17923500,297.40
2010-11-29,315.50,317.48,311.38,316.87,15920900,302.87
2010-11-26,313.74,317.70,312.94,315.00,8485200,301.08
2010-11-24,312.00,315.40,311.75,314.80,14775900,300.89
2010-11-23,310.45,311.75,306.56,308.73,18551700,295.09
2010-11-22,306.68,313.36,305.87,313.36,14038400,299.51
2010-11-19,307.97,308.40,305.24,306.73,13744400,293.18
2010-11-18,305.20,309.67,304.69,308.43,17660400,294.80
2010-11-17,301.20,303.99,297.76,300.50,17123200,287.22
2010-11-16,305.72,307.60,299.32,301.59,23487500,288.26
2010-11-15,308.46,310.54,306.27,307.04,14414500,293.47
2010-11-12,316.00,316.50,303.63,308.03,28423100,294.42
2010-11-11,315.00,318.40,314.25,316.65,12903000,302.66
2010-11-10,316.64,318.77,313.55,318.03,13722400,303.98
2010-11-09,321.05,321.30,314.50,316.08,13698000,302.11
2010-11-08,317.20,319.77,316.76,318.62,10062800,304.54
2010-11-05,317.99,319.57,316.75,317.13,12901900,303.12
2010-11-04,315.45,320.18,315.03,318.27,22946000,304.21
2010-11-03,311.37,312.88,308.53,312.80,18155300,298.98
2010-11-02,307.00,310.19,307.00,309.36,15497500,295.69
2010-11-01,302.22,305.60,302.20,304.18,15138900,290.74
2010-10-29,304.23,305.88,300.87,300.98,15375400,287.68
2010-10-28,307.95,308.00,300.90,305.24,19680400,291.75
2010-10-27,307.65,309.90,305.60,307.83,14250100,294.23
2010-10-26,306.87,309.74,305.65,308.05,14033200,294.44
2010-10-25,309.09,311.60,308.44,308.84,14016500,295.19
2010-10-22,309.07,310.04,306.30,307.47,13313500,293.88
2010-10-21,312.36,314.74,306.80,309.52,19695000,295.84
2010-10-20,309.00,314.25,306.87,310.53,25772300,296.81
2010-10-19,303.40,313.77,300.02,309.49,44028000,295.82
2010-10-18,318.47,319.00,314.29,318.00,39036100,303.95
2010-10-15,307.44,315.00,304.91,314.74,32935500,300.83
2010-10-14,301.69,302.47,300.40,302.31,15546300,288.95
2010-10-13,300.20,301.96,299.80,300.14,22503300,286.88
2010-10-12,295.41,299.50,292.49,298.54,19948000,285.35
2010-10-11,294.74,297.24,294.60,295.36,15276900,282.31
2010-10-08,291.71,294.50,290.00,294.07,23514400,281.08
2010-10-07,290.34,290.48,286.91,289.22,14585700,276.44
2010-10-06,289.59,291.99,285.26,289.19,23959600,276.41
2010-10-05,282.00,289.45,281.82,288.94,17927400,276.17
2010-10-04,281.60,282.90,277.77,278.64,15546500,266.33
2010-10-01,286.15,286.58,281.35,282.52,16005100,270.04
2010-09-30,289.00,290.00,281.25,283.75,24049700,271.21
2010-09-29,287.23,289.81,286.00,287.37,16773000,274.67
2010-09-28,291.77,291.77,275.00,286.86,36965800,274.19
2010-09-27,293.98,294.73,291.01,291.16,17244100,278.30
2010-09-24,292.10,293.53,290.55,292.32,23196000,279.40
2010-09-23,286.33,292.76,286.00,288.92,28075600,276.15
2010-09-22,282.71,287.98,282.41,287.75,20903200,275.04
2010-09-21,283.86,287.35,282.79,283.77,23859800,271.23
2010-09-20,276.08,283.78,275.85,283.23,23524200,270.72
2010-09-17,277.69,277.96,273.68,275.37,22659900,263.20
2010-09-16,270.24,276.67,269.50,276.57,23289400,264.35
2010-09-15,268.17,270.38,267.84,270.22,15334600,258.28
2010-09-14,266.21,269.17,265.52,268.06,14576800,256.22
2010-09-13,265.82,268.28,265.76,267.04,13885000,255.24
2010-09-10,263.19,264.50,261.40,263.41,13840800,251.77
2010-09-09,265.04,266.52,262.92,263.07,15663400,251.45
2010-09-08,259.78,264.39,259.10,262.92,18805400,251.30
2010-09-07,256.64,259.53,256.25,257.81,12234200,246.42
2010-09-03,255.09,258.78,254.50,258.77,18599600,247.34
2010-09-02,251.26,252.17,248.57,252.17,14836700,241.03
2010-09-01,247.47,251.46,246.28,250.33,24894200,239.27
2010-08-31,241.85,244.56,240.35,243.10,15028100,232.36
2010-08-30,240.76,245.75,240.68,242.50,13688900,231.79
2010-08-27,241.75,242.61,235.56,241.62,19585400,230.94
2010-08-26,245.45,245.75,240.28,240.28,16660900,229.66
2010-08-25,238.04,243.99,237.20,242.89,21316700,232.16
2010-08-24,242.67,243.00,238.65,239.93,21520200,229.33
2010-08-23,251.79,252.00,245.25,245.80,14787200,234.94
2010-08-20,249.39,253.92,249.00,249.64,13722500,238.61
2010-08-19,252.84,253.48,248.68,249.88,15239500,238.84
2010-08-18,252.36,254.67,251.58,253.07,12132000,241.89
2010-08-17,250.08,254.63,249.20,251.97,15094300,240.84
2010-08-16,247.58,250.01,246.62,247.64,11372500,236.70
2010-08-13,251.65,251.88,249.09,249.10,12673900,238.09
2010-08-12,246.69,253.10,246.12,251.79,19104300,240.66
2010-08-11,255.40,255.69,249.81,250.19,22144800,239.14
2010-08-10,259.85,260.45,257.55,259.41,16140000,247.95
2010-08-09,261.48,262.15,259.57,261.75,10826000,250.18
2010-08-06,259.78,261.49,257.63,260.09,15889200,248.60
2010-08-05,261.73,263.18,260.55,261.70,10324900,250.14
2010-08-04,262.84,264.28,260.31,262.98,15013400,251.36
2010-08-03,261.01,263.26,259.42,261.93,14916200,250.36
2010-08-02,260.44,262.59,259.62,261.85,15287700,250.28
2010-07-30,255.89,259.70,254.90,257.25,16007500,245.88
2010-07-29,260.71,262.65,256.10,258.11,22993100,246.71
2010-07-28,263.67,265.99,260.25,260.96,18570900,249.43
2010-07-27,260.87,264.80,260.30,264.08,20884700,252.41
2010-07-26,260.00,260.10,257.71,259.28,15019700,247.82
2010-07-23,257.09,260.38,256.28,259.94,19049600,248.45
2010-07-22,257.68,260.00,255.31,259.02,23047100,247.58
2010-07-21,265.09,265.15,254.00,254.24,42345400,243.01
2010-07-20,242.90,252.90,240.01,251.89,38391100,240.76
2010-07-19,249.88,249.88,239.60,245.58,36588500,234.73
2010-07-16,253.18,254.97,248.41,249.90,37137800,238.86
2010-07-15,248.23,256.97,247.30,251.45,29459500,240.34
2010-07-14,249.38,255.80,249.00,252.73,29001700,241.56
2010-07-13,256.32,256.40,246.43,251.80,42533000,240.67
2010-07-12,258.53,261.85,254.86,257.29,20102800,245.92
2010-07-09,256.89,259.90,255.16,259.62,15475800,248.15
2010-07-08,262.48,262.90,254.89,258.09,26362300,246.69
2010-07-07,250.49,258.77,249.75,258.67,23377000,247.24
2010-07-06,251.00,252.80,246.16,248.63,21972700,237.64
2010-07-02,250.49,250.93,243.20,246.94,24780100,236.03
2010-07-01,254.30,254.80,243.22,248.48,36532000,237.50
2010-06-30,256.71,257.97,250.01,251.53,26409000,240.42
2010-06-29,264.12,264.39,254.30,256.17,40476600,244.85
2010-06-28,266.93,269.75,264.52,268.30,20891000,256.45
2010-06-25,270.06,270.27,265.81,266.70,19640800,254.92
2010-06-24,271.00,273.20,268.10,269.00,25509900,257.11
2010-06-23,274.58,274.66,267.90,270.97,27444900,259.00
2010-06-22,272.16,275.97,271.50,273.85,25616500,261.75
2010-06-21,277.69,279.01,268.73,270.17,27731800,258.23
2010-06-18,272.25,275.00,271.42,274.07,28022200,261.96
2010-06-17,270.60,272.90,269.50,271.87,31173400,259.86
2010-06-16,261.10,267.75,260.63,267.25,27988500,255.44
2010-06-15,255.64,259.85,255.50,259.69,20895500,248.22
2010-06-14,255.96,259.15,254.01,254.28,21534300,243.04
2010-06-11,248.23,253.86,247.37,253.51,19491400,242.31
2010-06-10,244.84,250.98,242.20,250.51,27727000,239.44
2010-06-09,251.47,251.90,242.49,243.20,30522500,232.45
2010-06-08,253.24,253.80,245.65,249.33,35741800,238.31
2010-06-07,258.29,259.15,250.55,250.94,31676500,239.85
2010-06-04,258.21,261.90,254.63,255.96,27082300,244.65
2010-06-03,265.18,265.55,260.41,263.12,23218100,251.49
2010-06-02,264.54,264.80,260.33,263.95,24591000,252.29
2010-06-01,259.69,265.94,258.96,260.83,31302600,249.31
2010-05-28,259.39,259.40,253.35,256.88,29129100,245.53
2010-05-27,250.60,253.89,249.11,253.35,23795800,242.16
2010-05-26,250.08,252.13,243.75,244.11,30380500,233.32
2010-05-25,239.35,246.76,237.16,245.22,37428800,234.39
2010-05-24,247.28,250.90,246.26,246.76,26937100,235.86
2010-05-21,232.82,244.50,231.35,242.32,43710400,231.61
2010-05-20,241.88,243.85,236.21,237.76,45818400,227.25
2010-05-19,249.50,252.92,244.85,248.34,36633100,237.37
2010-05-18,256.98,258.55,250.26,252.36,27952800,241.21
2010-05-17,254.70,256.18,247.71,254.22,27244100,242.99
2010-05-14,255.16,256.48,249.50,253.82,27120100,242.61
2010-05-13,263.22,265.00,256.40,258.36,21418300,246.94
2010-05-12,259.24,263.13,258.70,262.09,23370700,250.51
2010-05-11,251.84,259.89,250.50,256.52,30318100,245.19
2010-05-10,250.25,254.65,248.53,253.99,35153800,242.77
2010-05-07,243.71,246.57,225.21,235.86,59857800,225.44
2010-05-06,253.83,258.25,199.25,246.25,45923600,235.37
2010-05-05,253.03,258.14,248.73,255.99,31539400,244.68
2010-05-04,262.89,263.29,256.75,258.68,25850700,247.25
2010-05-03,263.84,267.88,262.88,266.35,16226500,254.58
2010-04-30,269.31,270.57,261.00,261.09,19373700,249.55
2010-04-29,263.02,270.00,262.01,268.64,19958600,256.77
2010-04-28,263.25,264.00,256.41,261.60,27085800,250.04
2010-04-27,267.27,267.84,260.52,262.04,25333700,250.46
2010-04-26,271.88,272.46,268.19,269.50,17109600,257.59
2010-04-23,267.99,272.18,267.00,270.83,28462700,258.86
2010-04-22,258.24,266.75,256.20,266.47,28336600,254.70
2010-04-21,258.80,260.25,255.73,259.22,35085400,247.77
2010-04-20,248.54,249.25,242.96,244.59,26368800,233.78
2010-04-19,247.03,247.89,241.77,247.07,20247300,236.15
2010-04-16,248.57,251.14,244.55,247.40,26805200,236.47
2010-04-15,245.78,249.03,245.51,248.92,13456600,237.92
2010-04-14,245.28,245.81,244.07,245.69,14431300,234.83
2010-04-13,241.86,242.80,241.11,242.43,10936100,231.72
2010-04-12,242.20,243.07,241.81,242.29,11893800,231.58
2010-04-09,241.43,241.89,240.46,241.79,11935100,231.11
2010-04-08,240.44,241.54,238.04,239.95,20463900,229.35
2010-04-07,239.55,241.92,238.66,240.60,22446500,229.97
2010-04-06,238.20,240.24,237.00,239.54,15964900,228.96
2010-04-05,234.98,238.51,234.77,238.49,24446700,227.95
2010-04-01,237.41,238.73,232.75,235.97,21540900,225.54
2010-03-31,235.49,236.61,234.46,235.00,15380700,224.62
2010-03-30,236.60,237.48,234.25,235.85,18832500,225.43
2010-03-29,233.00,233.87,231.62,232.39,19312300,222.12
2010-03-26,228.95,231.95,228.55,230.90,22888400,220.70
2010-03-25,230.92,230.97,226.25,226.65,19367300,216.64
2010-03-24,227.64,230.20,227.51,229.37,21349300,219.24
2010-03-23,225.64,228.78,224.10,228.36,21515400,218.27
2010-03-22,220.47,226.00,220.15,224.75,16300700,214.82
2010-03-19,224.79,225.24,221.23,222.25,19980200,212.43
2010-03-18,224.10,225.00,222.61,224.65,12218200,214.72
2010-03-17,224.90,226.45,223.27,224.12,16105600,214.22
2010-03-16,224.18,224.98,222.51,224.45,15961000,214.53
2010-03-15,225.38,225.50,220.25,223.84,17625100,213.95
2010-03-12,227.37,227.73,225.75,226.60,14868700,216.59
2010-03-11,223.91,225.50,223.32,225.50,14489300,215.54
2010-03-10,223.83,225.48,223.20,224.84,21293500,214.91
2010-03-09,218.31,225.00,217.89,223.02,32866400,213.17
2010-03-08,220.01,220.09,218.25,219.08,15353200,209.40
2010-03-05,214.94,219.70,214.63,218.95,32129300,209.28
2010-03-04,209.28,210.92,208.63,210.71,13072900,201.40
2010-03-03,208.94,209.87,207.94,209.33,13287600,200.08
2010-03-02,209.93,210.83,207.74,208.85,20233800,199.62
2010-03-01,205.75,209.50,205.45,208.99,19646200,199.76
2010-02-26,202.38,205.17,202.00,204.62,18123600,195.58
2010-02-25,197.38,202.86,196.89,202.00,23754500,193.07
2010-02-24,198.23,201.44,197.84,200.66,16448800,191.79
2010-02-23,200.00,201.33,195.71,197.06,20539100,188.35
2010-02-22,202.34,202.50,199.19,200.42,13948700,191.56
2010-02-19,201.86,203.20,201.11,201.67,14838200,192.76
2010-02-18,201.63,203.89,200.92,202.93,15100900,193.96
2010-02-17,204.19,204.31,200.86,202.55,15585600,193.60
2010-02-16,201.94,203.69,201.52,203.40,19419200,194.41
2010-02-12,198.11,201.64,195.50,200.38,23409600,191.53
2010-02-11,194.88,199.75,194.06,198.67,19655200,189.89
2010-02-10,195.89,196.60,194.26,195.12,13227200,186.50
2010-02-09,196.42,197.50,194.75,196.19,22603100,187.52
2010-02-08,195.69,197.88,194.00,194.12,17081100,185.54
2010-02-05,192.63,196.00,190.85,195.46,30368100,186.82
2010-02-04,196.73,198.37,191.57,192.05,27059000,183.56
2010-02-03,195.17,200.20,194.42,199.23,21976000,190.43
2010-02-02,195.91,196.32,193.38,195.86,24940800,187.21
2010-02-01,192.37,196.00,191.30,194.73,26781300,186.13
2010-01-29,201.08,202.20,190.25,192.06,44498300,183.57
2010-01-28,204.93,205.50,198.70,199.29,41910800,190.48
2010-01-27,206.85,210.58,199.53,207.88,61520300,198.70
2010-01-26,205.95,213.71,202.58,205.94,66682500,196.84
2010-01-25,202.51,204.70,200.19,203.07,38060700,194.10
2010-01-22,206.78,207.50,197.16,197.75,31491700,189.01
2010-01-21,212.08,213.31,207.21,208.07,21719800,198.88
2010-01-20,214.91,215.55,209.50,211.73,21862600,202.37
2010-01-19,208.33,215.19,207.24,215.04,26071700,205.54
2010-01-15,210.93,211.60,205.87,205.93,21216700,196.83
2010-01-14,210.11,210.46,209.02,209.43,15460500,200.18
2010-01-13,207.87,210.93,204.10,210.65,21639000,201.34
2010-01-12,209.19,209.77,206.42,207.72,21230700,198.54
2010-01-11,212.80,213.00,208.45,210.11,16508200,200.83
2010-01-08,210.30,212.00,209.06,211.98,15986100,202.61
2010-01-07,211.75,212.00,209.05,210.58,17040400,201.28
2010-01-06,214.38,215.23,210.75,210.97,19720000,201.65
2010-01-05,214.60,215.59,213.25,214.38,21496600,204.91
2010-01-04,213.43,214.50,212.38,214.01,17633200,204.55
2009-12-31,213.13,213.35,210.56,210.73,12586100,201.42
2009-12-30,208.83,212.00,208.31,211.64,14717300,202.29
2009-12-29,212.63,212.72,208.73,209.10,15900200,199.86
2009-12-28,211.72,213.95,209.61,211.61,23020200,202.26
2009-12-24,203.55,209.35,203.35,209.04,17888900,199.80
2009-12-23,201.20,202.38,200.81,202.10,12340200,193.17
2009-12-22,199.44,200.85,198.66,200.36,12482700,191.51
2009-12-21,196.05,199.75,195.67,198.23,21853800,189.47
2009-12-18,193.17,195.50,192.60,195.43,21741800,186.80
2009-12-17,194.26,195.00,191.00,191.86,13887100,183.38
2009-12-16,195.10,196.50,194.55,195.03,12606600,186.41
2009-12-15,195.83,197.51,193.27,194.17,14980700,185.59
2009-12-14,195.37,197.43,192.56,196.98,17706800,188.28
